DBN,School Name,Total Student Response Rate,"1a. This school offers a wide enough variety of programs, classes and activities to keep me interested in school.",,"1b. The programs, classes, and activities at this school encourage students to develop talent outside academics.",,1c. This school is kept clean.,,1d. Most students at this school treat each other with respect.,,"1e. At this school, students with disabilities are included in all school activities (lunch, class trips, etc.).",,1f. My teachers use examples of students’ different cultures/backgrounds/families in their lessons to make learning more meaningful for me.,,"1g. I see people of many races, ethnicities, cultures, and backgrounds represented in the curriculum.",,"1h. In general, my teachers treat students from different cultures or backgrounds equally.",,1i. I feel that my teachers respect my culture/background.,,"1j. In general, my teachers make their lessons relevant to my everyday life experiences.",,"1k. In general, my teachers present positive images of people from a variety of races, ethnicities, cultures, and backgrounds.",,2a. I learn a lot from feedback on my work.,,2b. It's clear what I need to do to get a good grade.,,2c. The work we do in class is good preparation for our class tests.,,2d. The homework assignments help me learn the course material.,,2e. I know what my teacher wants me to learn in class.,,3a. My teachers help me catch up if I am behind.,,3b. My teachers notice if I have trouble learning something.,,3c. My teachers give me specific suggestions about how I can improve my work in class.,,3d. My teachers explain things a different way if I don't understand something in class.,,3e. My teachers support me when I am upset.,,4a. I’m learning a lot in my classes at this school to prepare me for the next level or grade.,,4b. There is at least one adult in the school that I can confide in.,,4c. My teachers will always listen to students' ideas.,,4d. My teachers always do what they say they will do.,,4e. My teachers treat me with respect.,,"4f. When my teachers tell me not to do something, I know they have a good reason.",,4g. My classes at this school really make me think critically.,,4h. Discipline is applied fairly in my school.,,4i. School Safety Agents promote a safe and respectful environment at this school.,,5a. In how many of your classes are you challenged?,,5b. In how many of your classes do your teachers ask difficult questions on tests?,,5c. In how many of your classes do your teachers ask difficult questions in class?,,5d. In how many of your classes do you work in small groups?,,"5e. In how many of your classes do your teachers want students to become better thinkers, not just memorize things?",,6a. In how many of your classes at this school do YOU feel most students listen carefully when the teacher gives directions?,,6b. In how many of your classes at this school do YOU feel most students follow the rules in class?,,6c. In how many of your classes at this school do YOU feel most students pay attention when they are supposed to?,,6d. In how many of your classes at this school do YOU feel most students work when they are supposed to?,,6e. In how many of your classes at this school do YOU feel most students behave well even when the teacher isn't watching?,,6f. In how many of your classes at this school do YOU feel most students feel it is important to come to school every day?,,6g. In how many of your classes at this school do YOU feel most students feel it is important to pay attention in class?,,6h. In how many of your classes at this school do YOU feel most students think doing homework is important?,,6i. In how many of your classes at this school do YOU feel most students try hard to get good grades?,,7a. I feel safe outside around this school.,,7b. I feel safe traveling between home and this school.,,"7c. I feel safe in the hallways, bathrooms, locker rooms, and cafeteria of this school.",,7d. I feel safe in my classes at this school.,,"8a. At this school students harass, bully or intimidate other students.",,"8b. At this school students harass, bully, or intimidate each other because of their race, religion, ethnicity, national origin, or citizenship/immigration status. ",,"8c. At this school students harass, bully, or intimidate each other because of their gender, gender identity, gender expression, or sexual orientation.",,"8d. At this school students harass, bully, or intimidate each other because of other differences, like disability or weight.",,"8e. At this school students harass, bully, or intimidate each other online (through mobile phones, social media, email, or other forms of electronic communication). ",,8f. At this school students get into physical fights.,,"8g. At this school students drink alcohol, use illegal drugs, or abuse prescription drugs while at school.",,8h. At this school there is gang activity.,,9a.This school provides guidance for the application process for high school.,,9b. This school educates families about the application/enrollment process for high school.,,"10a. Adults at this school (including teachers, administrators, counselors, and the principal) talk to me about what I plan to do after high school.",,"10b. Adults at this school (including teachers, administrators, counselors, and the principal) encourage me to continue my education after high school.",,"10c. Adults at this school (including teachers, administrators, counselors, and the principal) provide me with information about the college application process.",,"10d.  Adults at this school (including teachers, administrators, counselors, and the principal) help me plan for how to meet my future career goals. ",,"11a. Adults at this school (including teachers, administrators, counselors, and the principal) help me consider which colleges to apply to.",,"11b. Adults at this school (including teachers, administrators, counselors, and the principal) show me options for how to pay for college (scholarship, grants, loans, work study programs, etc.).",
02M131,M.S. 131,92%,13%,87%,17%,83%,45%,55%,49%,51%,10%,90%,20%,80%,13%,87%,10%,90%,6%,94%,18%,82%,8%,92%,31%,69%,20%,80%,22%,78%,31%,69%,17%,83%,33%,67%,33%,67%,31%,69%,29%,71%,50%,50%,10%,90%,21%,79%,17%,83%,29%,71%,10%,90%,20%,80%,19%,81%,26%,74%,20%,80%,43%,57%,49%,51%,53%,47%,18%,82%,17%,83%,32%,68%,31%,69%,31%,69%,27%,73%,54%,46%,28%,72%,29%,71%,36%,64%,25%,75%,23%,77%,17%,83%,22%,78%,13%,87%,44%,56%,57%,43%,63%,37%,53%,47%,65%,35%,53%,47%,86%,14%,78%,22%,10%,90%,12%,88%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,94%,20%,80%,21%,79%,35%,65%,37%,63%,14%,86%,17%,83%,11%,89%,11%,89%,9%,91%,33%,67%,12%,88%,44%,56%,21%,79%,35%,65%,42%,58%,24%,76%,44%,56%,46%,54%,36%,64%,39%,61%,57%,43%,23%,77%,16%,84%,22%,78%,30%,70%,14%,86%,29%,71%,24%,76%,42%,58%,25%,75%,49%,51%,38%,62%,50%,50%,37%,63%,32%,68%,48%,52%,46%,54%,44%,56%,42%,58%,49%,51%,46%,54%,44%,56%,57%,43%,39%,61%,17%,83%,19%,81%,15%,85%,12%,88%,61%,39%,70%,30%,72%,28%,69%,31%,67%,33%,64%,36%,71%,29%,75%,25%,N/A,N/A,N/A,N/A,18%,82%,11%,89%,19%,81%,21%,79%,25%,75%,29%,71%
02M139,STEPHEN T. MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL,88%,19%,81%,18%,82%,17%,83%,38%,62%,10%,90%,17%,83%,11%,89%,9%,91%,4%,96%,25%,75%,7%,93%,37%,63%,26%,74%,30%,70%,47%,53%,23%,77%,37%,63%,42%,58%,31%,69%,38%,62%,48%,52%,21%,79%,16%,84%,22%,78%,30%,70%,12%,88%,23%,77%,26%,74%,35%,65%,18%,82%,53%,47%,47%,53%,60%,40%,39%,61%,31%,69%,45%,55%,47%,53%,44%,56%,43%,57%,55%,45%,42%,58%,45%,55%,63%,38%,36%,64%,13%,87%,14%,86%,12%,88%,8%,92%,57%,43%,67%,33%,67%,33%,64%,36%,70%,30%,57%,43%,65%,35%,70%,30%,N/A,N/A,N/A,N/A,20%,80%,12%,88%,20%,80%,23%,77%,20%,80%,24%,76%
02M167,J.H.S. 167 ROBERT F. WAGNER,83%,15%,85%,28%,72%,60%,40%,61%,39%,13%,87%,40%,60%,12%,88%,12%,88%,6%,94%,35%,65%,10%,90%,38%,62%,21%,79%,22%,78%,38%,62%,18%,82%,38%,62%,43%,57%,35%,65%,39%,61%,42%,58%,17%,83%,25%,75%,29%,71%,39%,61%,16%,84%,26%,74%,32%,68%,42%,58%,35%,65%,48%,52%,40%,60%,51%,49%,45%,55%,29%,71%,47%,53%,42%,58%,44%,56%,38%,62%,63%,37%,39%,61%,41%,59%,52%,48%,29%,71%,27%,73%,17%,83%,34%,66%,15%,85%,32%,68%,50%,50%,56%,44%,54%,46%,51%,49%,34%,66%,61%,39%,69%,31%,16%,84%,16%,84%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M177,YORKVILLE EAST MIDDLE SCHOOL,92%,15%,85%,21%,79%,48%,52%,34%,66%,4%,96%,27%,73%,6%,94%,4%,96%,2%,98%,24%,76%,3%,97%,37%,63%,14%,86%,15%,85%,40%,60%,12%,88%,21%,79%,30%,70%,26%,74%,31%,69%,39%,61%,8%,92%,18%,82%,23%,77%,33%,67%,9%,91%,17%,83%,21%,79%,29%,71%,9%,91%,52%,48%,46%,54%,54%,46%,33%,67%,14%,86%,41%,59%,33%,67%,32%,68%,29%,71%,60%,40%,26%,74%,36%,64%,47%,53%,18%,82%,7%,93%,8%,92%,11%,89%,2%,98%,68%,32%,93%,7%,88%,12%,86%,14%,80%,20%,84%,16%,95%,5%,95%,5%,10%,90%,7%,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,97%,17%,83%,13%,87%,6%,94%,41%,59%,5%,95%,7%,93%,3%,97%,1%,99%,3%,97%,14%,86%,1%,99%,36%,64%,4%,96%,12%,88%,25%,75%,8%,92%,28%,72%,32%,68%,21%,79%,16%,84%,49%,51%,8%,92%,11%,89%,9%,91%,25%,75%,3%,97%,11%,89%,22%,78%,18%,82%,9%,91%,41%,59%,51%,49%,48%,52%,41%,59%,12%,88%,43%,57%,46%,54%,36%,64%,36%,64%,68%,32%,41%,59%,36%,64%,43%,57%,30%,70%,8%,92%,3%,97%,12%,88%,7%,93%,36%,64%,62%,38%,70%,30%,66%,34%,65%,35%,41%,59%,96%,4%,95%,5%,4%,96%,8%,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M225,ELLA BAKER SCHOOL,98%,40%,60%,33%,67%,57%,43%,65%,35%,13%,87%,39%,61%,9%,91%,24%,76%,23%,77%,33%,67%,17%,83%,29%,71%,18%,82%,32%,68%,35%,65%,23%,77%,37%,63%,38%,62%,26%,74%,42%,58%,52%,48%,23%,77%,22%,78%,31%,69%,44%,56%,28%,72%,31%,69%,23%,77%,58%,42%,23%,77%,43%,57%,46%,54%,58%,42%,9%,91%,25%,75%,52%,48%,46%,54%,45%,55%,45%,55%,77%,23%,40%,60%,42%,58%,42%,58%,29%,71%,18%,82%,14%,86%,12%,88%,14%,86%,45%,55%,81%,19%,81%,19%,61%,39%,73%,27%,58%,42%,98%,2%,97%,3%,13%,87%,11%,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,97%,6%,94%,6%,94%,16%,84%,11%,89%,8%,92%,22%,78%,14%,86%,1%,99%,0%,100%,10%,90%,3%,97%,18%,82%,9%,91%,6%,94%,22%,78%,4%,96%,13%,87%,20%,80%,15%,85%,17%,83%,18%,82%,4%,96%,13%,87%,8%,92%,19%,81%,3%,97%,6%,94%,8%,92%,12%,88%,5%,95%,30%,70%,37%,63%,31%,69%,17%,83%,6%,94%,17%,83%,11%,89%,16%,84%,14%,86%,32%,68%,8%,92%,11%,89%,21%,79%,6%,94%,3%,97%,4%,96%,4%,96%,1%,99%,90%,10%,97%,3%,95%,5%,96%,4%,91%,9%,96%,4%,97%,3%,98%,2%,9%,91%,9%,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M260,THE CLINTON SCHOOL,60%,26%,74%,26%,74%,10%,90%,21%,79%,3%,97%,34%,66%,43%,57%,4%,96%,2%,98%,33%,67%,6%,94%,54%,46%,32%,68%,32%,68%,37%,63%,21%,79%,41%,59%,56%,44%,52%,48%,41%,59%,49%,51%,16%,84%,19%,81%,22%,78%,46%,54%,8%,92%,19%,81%,21%,79%,37%,63%,14%,86%,38%,62%,30%,70%,39%,61%,28%,72%,25%,75%,40%,60%,31%,69%,37%,63%,34%,66%,52%,48%,26%,74%,29%,71%,44%,56%,21%,79%,8%,92%,6%,94%,5%,95%,3%,97%,78%,22%,87%,13%,90%,10%,88%,12%,76%,24%,95%,5%,63%,37%,97%,3%,20%,80%,19%,81%,38%,62%,14%,86%,27%,73%,41%,59%,29%,71%,37%,63%
02M276,BATTERY PARK CITY SCHOOL,96%,16%,84%,25%,75%,19%,81%,33%,67%,8%,92%,35%,65%,10%,90%,5%,95%,4%,96%,31%,69%,6%,94%,38%,62%,24%,76%,21%,79%,51%,49%,16%,84%,38%,62%,47%,53%,42%,58%,43%,57%,50%,50%,13%,88%,25%,75%,23%,77%,43%,57%,10%,90%,31%,69%,27%,73%,35%,65%,11%,89%,52%,48%,46%,54%,55%,45%,40%,60%,28%,72%,40%,60%,35%,65%,35%,65%,28%,72%,62%,38%,31%,69%,29%,71%,55%,45%,25%,75%,5%,95%,4%,96%,10%,90%,5%,95%,65%,35%,92%,8%,87%,13%,77%,23%,74%,26%,77%,23%,90%,10%,95%,5%,13%,87%,14%,86%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,51%,25%,75%,22%,78%,30%,70%,39%,61%,9%,91%,14%,86%,10%,90%,6%,94%,5%,95%,20%,80%,4%,96%,35%,65%,19%,81%,29%,71%,37%,63%,21%,79%,35%,65%,36%,64%,30%,70%,29%,71%,46%,54%,10%,90%,17%,83%,15%,85%,25%,75%,5%,95%,13%,87%,12%,88%,23%,77%,13%,87%,45%,55%,40%,60%,43%,57%,39%,61%,29%,71%,35%,65%,31%,69%,31%,69%,28%,72%,44%,56%,39%,61%,31%,69%,48%,52%,26%,74%,13%,87%,9%,91%,13%,88%,3%,97%,62%,38%,79%,21%,80%,20%,70%,30%,68%,32%,60%,40%,70%,30%,83%,17%,N/A,N/A,N/A,N/A,14%,86%,9%,91%,12%,88%,14%,86%,13%,87%,12%,88%
02M282,URBAN ASSEMBLY MAKER ACADEMY,80%,10%,90%,8%,92%,20%,80%,20%,80%,4%,96%,11%,89%,7%,93%,4%,96%,4%,96%,18%,82%,5%,95%,26%,74%,17%,83%,19%,81%,32%,68%,17%,83%,33%,67%,37%,63%,27%,73%,30%,70%,40%,60%,11%,89%,16%,84%,12%,88%,19%,81%,7%,93%,16%,84%,14%,86%,17%,83%,9%,91%,42%,58%,33%,67%,37%,63%,36%,64%,17%,83%,29%,71%,24%,76%,30%,70%,27%,73%,39%,61%,31%,69%,25%,75%,41%,59%,27%,73%,7%,93%,7%,93%,7%,93%,5%,95%,72%,28%,78%,22%,79%,21%,78%,22%,78%,22%,68%,32%,71%,29%,80%,20%,N/A,N/A,N/A,N/A,14%,86%,7%,93%,13%,87%,13%,87%,11%,89%,13%,88%
02M288,FOOD AND FINANCE HIGH SCHOOL,75%,49%,51%,43%,57%,65%,35%,68%,32%,16%,84%,19%,81%,13%,87%,10%,90%,6%,94%,32%,68%,11%,89%,48%,52%,18%,82%,35%,65%,42%,58%,27%,73%,56%,44%,53%,47%,43%,57%,45%,55%,61%,39%,30%,70%,25%,75%,32%,68%,45%,55%,16%,84%,23%,77%,37%,63%,49%,51%,36%,64%,56%,44%,40%,60%,50%,50%,40%,60%,37%,63%,55%,45%,52%,48%,51%,49%,47%,53%,64%,36%,51%,49%,53%,47%,59%,41%,43%,57%,45%,55%,31%,69%,39%,61%,28%,72%,39%,61%,65%,35%,60%,40%,58%,42%,51%,49%,29%,71%,56%,44%,71%,29%,N/A,N/A,N/A,N/A,28%,72%,19%,81%,25%,75%,24%,76%,23%,77%,25%,75%
02M289,I.S. 289,98%,18%,82%,18%,82%,20%,80%,37%,63%,9%,91%,31%,69%,13%,87%,9%,91%,7%,93%,28%,72%,7%,93%,40%,60%,17%,83%,22%,78%,34%,66%,18%,82%,46%,54%,40%,60%,29%,71%,44%,56%,43%,57%,16%,84%,21%,79%,24%,76%,39%,61%,11%,89%,20%,80%,19%,81%,32%,68%,19%,81%,42%,58%,50%,50%,48%,52%,15%,85%,11%,89%,37%,63%,32%,68%,38%,62%,36%,64%,56%,44%,33%,67%,30%,70%,44%,56%,24%,76%,12%,88%,10%,90%,13%,87%,7%,93%,62%,38%,78%,22%,75%,25%,64%,36%,74%,26%,80%,20%,91%,9%,91%,9%,15%,85%,14%,86%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M294,ESSEX STREET ACADEMY,88%,13%,87%,10%,90%,22%,78%,19%,81%,4%,96%,8%,92%,5%,95%,4%,96%,2%,98%,15%,85%,3%,97%,28%,72%,14%,86%,21%,79%,27%,73%,14%,86%,28%,72%,30%,70%,23%,77%,21%,79%,32%,68%,12%,88%,8%,92%,7%,93%,18%,82%,5%,95%,13%,87%,10%,90%,26%,74%,13%,87%,42%,58%,46%,54%,48%,52%,27%,73%,15%,85%,32%,68%,26%,74%,30%,70%,27%,73%,38%,62%,30%,70%,26%,74%,44%,56%,26%,74%,8%,92%,8%,92%,7%,93%,4%,96%,71%,29%,88%,12%,86%,14%,83%,17%,69%,31%,65%,35%,75%,25%,85%,15%,N/A,N/A,N/A,N/A,9%,91%,6%,94%,6%,94%,13%,87%,9%,91%,13%,87%
02M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,62%,54%,46%,44%,56%,40%,60%,43%,57%,17%,83%,21%,79%,13%,87%,11%,89%,7%,93%,26%,74%,7%,93%,40%,60%,18%,82%,21%,79%,36%,64%,22%,78%,44%,56%,48%,52%,38%,63%,40%,60%,60%,40%,20%,80%,23%,77%,23%,77%,34%,66%,13%,87%,19%,81%,24%,76%,32%,68%,22%,78%,50%,50%,40%,60%,53%,47%,53%,47%,26%,74%,46%,54%,46%,54%,47%,53%,43%,57%,54%,46%,52%,48%,44%,56%,54%,46%,38%,62%,18%,82%,18%,82%,16%,84%,10%,90%,63%,37%,76%,24%,81%,19%,73%,27%,70%,30%,53%,47%,68%,32%,79%,21%,N/A,N/A,N/A,N/A,22%,78%,15%,85%,18%,82%,24%,76%,24%,76%,23%,77%
02M297,M.S. 297,91%,20%,80%,27%,73%,55%,45%,63%,37%,17%,83%,34%,66%,12%,88%,9%,91%,6%,94%,42%,58%,8%,92%,51%,49%,23%,77%,27%,73%,48%,52%,24%,76%,44%,56%,43%,57%,37%,63%,44%,56%,47%,53%,20%,80%,21%,79%,29%,71%,49%,51%,16%,84%,34%,66%,30%,70%,40%,60%,23%,77%,52%,48%,44%,56%,50%,50%,39%,61%,23%,77%,54%,46%,51%,49%,53%,47%,45%,55%,71%,29%,41%,59%,45%,55%,53%,47%,31%,69%,14%,86%,9%,91%,22%,78%,12%,88%,42%,58%,72%,28%,71%,29%,62%,38%,69%,31%,43%,57%,85%,15%,78%,22%,26%,74%,29%,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M298,PACE HIGH SCHOOL,80%,25%,75%,22%,78%,52%,48%,34%,66%,9%,91%,19%,81%,11%,89%,8%,92%,4%,96%,27%,73%,8%,93%,41%,59%,19%,81%,30%,70%,38%,62%,20%,80%,45%,55%,54%,46%,42%,58%,45%,55%,63%,37%,17%,83%,14%,86%,18%,82%,34%,66%,10%,90%,20%,80%,23%,77%,30%,70%,15%,85%,41%,59%,34%,66%,48%,52%,38%,62%,27%,73%,37%,63%,37%,63%,38%,62%,32%,68%,50%,50%,41%,59%,35%,65%,53%,47%,27%,73%,11%,89%,9%,91%,9%,91%,4%,96%,68%,32%,83%,17%,83%,17%,76%,24%,71%,29%,57%,43%,75%,25%,82%,18%,N/A,N/A,N/A,N/A,15%,85%,8%,92%,13%,87%,16%,84%,19%,81%,21%,79%
02M300,"URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION, THE",87%,26%,74%,24%,76%,32%,68%,32%,68%,11%,89%,17%,83%,10%,90%,8%,92%,4%,96%,19%,81%,7%,93%,36%,64%,13%,87%,24%,76%,42%,58%,21%,79%,37%,63%,38%,62%,30%,70%,33%,67%,52%,48%,18%,82%,15%,85%,17%,83%,28%,72%,9%,91%,15%,85%,21%,79%,24%,76%,19%,81%,44%,56%,47%,53%,47%,53%,39%,61%,19%,81%,39%,61%,41%,59%,40%,60%,35%,65%,51%,49%,36%,64%,34%,66%,59%,41%,34%,66%,19%,81%,14%,86%,13%,87%,8%,92%,69%,31%,83%,17%,83%,17%,79%,21%,82%,18%,61%,39%,78%,22%,86%,14%,N/A,N/A,N/A,N/A,17%,83%,10%,90%,18%,82%,17%,83%,21%,79%,18%,82%
02M303,"FACING HISTORY SCHOOL, THE",84%,16%,84%,17%,83%,34%,66%,42%,58%,8%,92%,13%,87%,12%,88%,9%,91%,3%,97%,21%,79%,7%,93%,34%,66%,15%,85%,26%,74%,34%,66%,21%,79%,32%,68%,39%,61%,28%,72%,31%,69%,44%,56%,14%,86%,11%,89%,13%,87%,24%,76%,7%,93%,14%,86%,18%,82%,30%,70%,19%,81%,49%,51%,39%,61%,47%,53%,33%,67%,25%,75%,38%,62%,37%,63%,40%,60%,34%,66%,48%,52%,38%,62%,35%,65%,48%,52%,28%,72%,17%,83%,12%,88%,12%,88%,9%,91%,54%,46%,68%,32%,67%,33%,66%,34%,65%,35%,36%,64%,69%,31%,72%,28%,N/A,N/A,N/A,N/A,17%,83%,9%,91%,16%,84%,14%,86%,16%,84%,19%,81%
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",87%,37%,63%,32%,68%,39%,61%,44%,56%,15%,85%,25%,75%,18%,82%,9%,91%,12%,88%,33%,67%,16%,84%,35%,65%,20%,80%,25%,75%,32%,68%,23%,77%,35%,65%,38%,62%,31%,69%,32%,68%,40%,60%,20%,80%,20%,80%,21%,79%,26%,74%,13%,87%,24%,76%,25%,75%,29%,71%,24%,76%,42%,58%,33%,67%,44%,56%,29%,71%,25%,75%,48%,52%,45%,55%,37%,63%,38%,62%,48%,52%,42%,58%,39%,61%,44%,56%,33%,67%,21%,79%,20%,80%,18%,82%,13%,88%,55%,45%,64%,36%,63%,37%,57%,43%,58%,42%,51%,49%,59%,41%,65%,35%,N/A,N/A,N/A,N/A,18%,82%,13%,87%,14%,86%,17%,83%,16%,84%,17%,83%
02M308,LOWER MANHATTAN ARTS ACADEMY,77%,45%,55%,30%,71%,35%,65%,44%,56%,9%,91%,19%,81%,11%,89%,12%,88%,9%,91%,27%,73%,8%,92%,50%,50%,23%,77%,29%,71%,44%,56%,29%,71%,48%,52%,50%,50%,45%,55%,38%,62%,52%,48%,31%,69%,24%,76%,28%,72%,43%,57%,16%,84%,22%,78%,35%,65%,44%,56%,17%,83%,49%,51%,35%,65%,46%,54%,43%,57%,33%,67%,62%,38%,49%,51%,56%,44%,51%,49%,58%,42%,53%,47%,49%,51%,58%,42%,45%,55%,18%,82%,15%,85%,16%,84%,10%,90%,63%,37%,78%,22%,79%,21%,67%,33%,65%,35%,59%,41%,65%,35%,77%,23%,N/A,N/A,N/A,N/A,31%,69%,21%,79%,30%,70%,31%,69%,31%,69%,35%,65%
02M312,NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE STUDIES,94%,14%,86%,20%,80%,43%,57%,30%,70%,8%,92%,29%,71%,24%,76%,7%,93%,4%,96%,26%,74%,6%,94%,32%,68%,18%,82%,17%,83%,26%,74%,13%,87%,30%,70%,39%,61%,33%,67%,32%,68%,42%,58%,10%,90%,21%,79%,19%,81%,37%,63%,7%,93%,15%,85%,15%,85%,22%,78%,18%,83%,46%,54%,45%,55%,51%,49%,25%,75%,23%,77%,27%,73%,22%,78%,27%,73%,22%,78%,49%,51%,22%,78%,23%,77%,33%,67%,15%,85%,20%,80%,12%,88%,13%,87%,4%,96%,65%,35%,85%,15%,86%,14%,81%,19%,78%,22%,77%,23%,82%,18%,91%,9%,14%,86%,15%,85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITIONARY LEARNING",54%,4%,96%,6%,94%,18%,82%,23%,77%,0%,100%,2%,98%,7%,93%,2%,98%,1%,99%,9%,91%,1%,99%,21%,79%,7%,93%,14%,86%,20%,80%,9%,91%,20%,80%,27%,73%,22%,78%,19%,81%,25%,75%,5%,95%,5%,95%,4%,96%,8%,92%,1%,99%,4%,96%,10%,90%,6%,94%,7%,93%,43%,57%,48%,52%,45%,55%,32%,68%,17%,83%,26%,74%,25%,75%,25%,75%,19%,81%,30%,70%,31%,69%,29%,71%,38%,62%,20%,80%,8%,92%,6%,94%,5%,95%,3%,97%,75%,25%,80%,20%,82%,18%,80%,20%,79%,21%,64%,36%,71%,29%,78%,22%,N/A,N/A,N/A,N/A,3%,97%,1%,99%,6%,94%,3%,97%,7%,93%,9%,91%
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",36%,17%,83%,27%,73%,20%,80%,28%,72%,11%,89%,7%,93%,11%,89%,3%,97%,2%,98%,12%,88%,2%,98%,24%,76%,6%,94%,15%,85%,14%,86%,3%,97%,19%,81%,16%,84%,14%,86%,16%,84%,21%,79%,6%,94%,11%,89%,18%,82%,26%,74%,3%,97%,5%,95%,8%,92%,16%,84%,7%,93%,20%,80%,28%,72%,20%,80%,30%,70%,3%,97%,20%,80%,28%,72%,30%,70%,33%,67%,40%,60%,33%,67%,25%,75%,37%,63%,17%,83%,5%,95%,3%,97%,10%,90%,2%,98%,77%,23%,92%,8%,93%,7%,90%,10%,79%,21%,74%,26%,90%,10%,97%,3%,N/A,N/A,N/A,N/A,5%,95%,0%,100%,8%,92%,2%,98%,4%,96%,4%,96%
02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHOOL,80%,57%,43%,58%,42%,67%,33%,73%,27%,20%,80%,22%,78%,13%,87%,14%,86%,12%,88%,23%,77%,9%,91%,31%,69%,19%,81%,22%,78%,46%,54%,14%,86%,23%,77%,35%,65%,17%,83%,21%,79%,46%,54%,6%,94%,26%,74%,9%,91%,36%,64%,6%,94%,21%,79%,24%,76%,33%,67%,22%,78%,47%,53%,41%,59%,48%,52%,24%,76%,18%,82%,52%,48%,52%,48%,39%,61%,48%,52%,58%,42%,38%,63%,39%,61%,53%,47%,36%,64%,22%,78%,16%,84%,22%,78%,13%,87%,41%,59%,66%,34%,63%,38%,59%,41%,56%,44%,66%,34%,84%,16%,78%,22%,20%,80%,21%,79%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
02M374,GRAMERCY ARTS HIGH SCHOOL,91%,40%,60%,28%,72%,51%,49%,44%,56%,13%,87%,23%,77%,17%,83%,11%,89%,8%,92%,33%,67%,14%,86%,45%,55%,18%,82%,32%,68%,39%,61%,26%,74%,55%,45%,55%,45%,41%,59%,44%,56%,63%,37%,25%,75%,27%,73%,36%,65%,39%,61%,15%,85%,31%,69%,33%,67%,49%,51%,36%,64%,52%,48%,41%,59%,48%,52%,46%,54%,40%,60%,57%,43%,55%,45%,54%,46%,53%,47%,67%,33%,60%,40%,55%,45%,66%,34%,46%,54%,28%,72%,21%,79%,20%,80%,13%,87%,57%,43%,76%,24%,77%,23%,73%,27%,56%,44%,32%,68%,55%,45%,82%,18%,N/A,N/A,N/A,N/A,26%,74%,16%,84%,23%,77%,33%,67%,26%,74%,26%,74%
02M376,NYC ISCHOOL,93%,8%,92%,8%,92%,14%,86%,7%,93%,17%,83%,17%,83%,18%,82%,5%,95%,3%,97%,19%,81%,3%,97%,29%,71%,12%,88%,17%,83%,28%,72%,11%,89%,27%,73%,39%,61%,30%,70%,26%,74%,38%,62%,9%,91%,14%,86%,11%,89%,22%,78%,4%,96%,15%,85%,10%,90%,15%,85%,6%,94%,35%,65%,24%,76%,31%,69%,26%,74%,15%,85%,20%,80%,17%,83%,22%,78%,18%,82%,32%,68%,15%,85%,18%,82%,32%,68%,15%,85%,3%,97%,7%,93%,5%,95%,3%,97%,85%,15%,90%,10%,90%,10%,89%,11%,83%,17%,93%,7%,64%,36%,94%,6%,N/A,N/A,N/A,N/A,16%,84%,3%,97%,8%,92%,11%,89%,8%,92%,12%,88%
